index,y
2023-01-01_003,84.81915854189019
2023-01-01_033,1259.4396653967865
2023-01-01_034,4026.3941753712143
2023-01-01_09U,71.8459914229554
2023-01-01_0CM,9.332604125861451
2023-01-01_0GU,26.693342227861002
2023-01-01_0JU,2673.7404730453773
2023-01-01_0S9,395.37275725656644
2023-01-01_0TR,451.2798648312918
2023-01-01_0WC,5.997372898067899
2023-01-01_0Y9,110.83727892261227
2023-01-01_0YY,9.821177621411199
2023-01-01_0ZP,695.9018828243323
2023-01-01_11W,307.1887537327592
2023-01-01_12Q,130.39622057892495
2023-01-01_182,99.9492250191672
2023-01-01_18L,4211.899795780069
2023-01-01_193,10.264635752117162
2023-01-01_19G,561.0027065075792
2023-01-01_1AA,63.37813645186966
2023-01-01_1EB,147.39803823926496
2023-01-01_1EJ,1074.6928708783162
2023-01-01_1EX,423.4455411708894
2023-01-01_1I8,39.727361347111334
2023-01-01_1J7,27.48349315729565
2023-01-01_1PW,1564.8015853062957
2023-01-01_1TE,114.3730447289322
2023-01-01_1TQ,26.58768090040818
2023-01-01_1VL,11.706505877960419
2023-01-01_214,2839.427028215539
2023-01-01_222,730.3565950802697
2023-01-01_23N,322.15175146177796
2023-01-01_25G,409.79330229821
2023-01-01_26J,1775.2541957037781
2023-01-01_276,41.5046039366081
2023-01-01_289,57.88850126958548
2023-01-01_294,2459.3546991247467
2023-01-01_2AC,902.2717547003633
2023-01-01_2EW,2543.292269089079
2023-01-01_2P1,1421.851456965764
2023-01-01_2PZ,2982.814242064019
2023-01-01_2SG,1021.6347647090521
2023-01-01_2T1,4913.492261881526
2023-01-01_2UV,1545.7276094739107
2023-01-01_2YA,6536.576176614972
2023-01-01_30I,21.020826720689033
2023-01-01_30R,332.2434897898218
2023-01-01_34L,20.209467235220917
2023-01-01_357,51.28745751366514
2023-01-01_3KU,742.0519611260962
2023-01-01_3NQ,167.2664736098933
2023-01-01_3NS,59.69269446753477
2023-01-01_3T2,601.6935720720164
2023-01-01_3W6,968.0489869014415
2023-01-01_3XF,1236.1317740349828
2023-01-01_3Y4,283.06084946173024
2023-01-01_43B,71.96103705619844
2023-01-01_45E,48.06729391311147
2023-01-01_47F,127.12451416767263
2023-01-01_488,860.3269853698573
2023-01-01_48S,457.0722852473571
2023-01-01_495,78.4218582329656
2023-01-01_4AH,1093.9854054434202
2023-01-01_4CZ,5552.9685416133525
2023-01-01_4EG,2675.8440358709145
2023-01-01_4IM,10.933482377932664
2023-01-01_4MO,324.6436288096806
2023-01-01_4PO,5780.852907114343
2023-01-01_4RW,1739.7839724162743
2023-01-01_4SH,1433.2541590375758
2023-01-01_4UY,23.285877779098062
2023-01-01_4V8,340.9329118128401
2023-01-01_4WI,5240.33646396281
2023-01-01_4YU,74.97262244356234
2023-01-01_52H,759.5424527373206
2023-01-01_56P,316.01287456221723
2023-01-01_56W,5851.4451150179175
2023-01-01_59A,16.2270439038924
2023-01-01_5GK,59.76917217179381
2023-01-01_5KB,64.7488434524914
2023-01-01_5KJ,2184.7963437518
2023-01-01_5MR,26.1985864491359
2023-01-01_5PK,369.55337820244205
2023-01-01_5S5,7.090615931384332
2023-01-01_5SM,456.0014496035248
2023-01-01_5U5,2003.3217409401764
2023-01-01_5WG,63.264384966131374
2023-01-01_5ZC,1794.1455685675623
2023-01-01_651,229.98334776692337
2023-01-01_6A9,45.01026758150135
2023-01-01_6DU,61.91774440778538
2023-01-01_6E0,1349.9007242079595
2023-01-01_6FB,519.1357184474192
2023-01-01_6HE,299.19951874625747
2023-01-01_6TL,509.6290048570569
2023-01-01_6UW,1142.9053590373387
2023-01-01_6VM,42.59027790004673
2023-01-01_6WR,68.76903869244818
2023-01-01_700,1006.7247846385187
2023-01-01_72S,114.4004117598954
2023-01-01_745,2668.684561884218
2023-01-01_7EJ,85.75950160150636
2023-01-01_7NG,229.85497531758568
2023-01-01_856,485.20797866879695
2023-01-01_87K,145.1656591128933
2023-01-01_8E0,201.411764029886
2023-01-01_8PU,448.2612107336272
2023-01-01_8QR,15.906671405976251
2023-01-01_8WZ,21.551533935589358
2023-01-01_8X9,961.3668331563083
2023-01-01_8XN,1911.0779700453
2023-01-01_92P,13.824338069706087
2023-01-01_94K,1612.6510328778356
2023-01-01_959,2071.882854139266
2023-01-01_969,129.58349051232267
2023-01-01_9IN,1659.7034698618343
2023-01-01_9IV,224.67155140196306
2023-01-01_9LN,141.39229010377275
2023-01-01_9MC,64.45526765712232
2023-01-01_9P6,154.77712978062178
2023-01-01_9RF,565.6592195912096
2023-01-01_9WY,237.65086586783718
2023-01-01_A1R,285.44834633677345
2023-01-01_A8Q,864.8341487698071
2023-01-01_AGN,668.2781767562551
2023-01-01_AK3,631.4079845571854
2023-01-01_ANI,1448.2424848355154
2023-01-01_AOH,262.9712781301388
2023-01-01_AOW,48.48000459198032
2023-01-01_APM,6.504367343649948
2023-01-01_APN,33.79748148144805
2023-01-01_ARC,1383.6520557083215
2023-01-01_AZV,3977.126759144975
2023-01-01_B34,21.444607924855795
2023-01-01_B3D,2049.6884573544057
2023-01-01_B3W,190.8816120638092
2023-01-01_B45,761.9755756781057
2023-01-01_B5A,3884.5461957879684
2023-01-01_B61,3427.3638917957296
2023-01-01_B65,792.5927819402154
2023-01-01_B8A,10.853449358902846
2023-01-01_B9M,27.905615939083248
2023-01-01_BC6,922.9436264197448
2023-01-01_BDC,33.054283172460515
2023-01-01_BE1,1810.1890987046747
2023-01-01_BHE,63.554228807378664
2023-01-01_BI7,55.32481985523988
2023-01-01_BJ5,52.97521650564936
2023-01-01_BJM,3929.696016407409
2023-01-01_BKJ,332.91955042093304
2023-01-01_BL1,981.9360253021493
2023-01-01_BNR,41.96070290899341
2023-01-01_BPW,806.4858927803477
2023-01-01_BRP,6937.365422635898
2023-01-01_BRZ,281.7251806237317
2023-01-01_BUH,1237.4913858246866
2023-01-01_BUY,97.00499071765584
2023-01-01_BZ0,27.352133760290275
2023-01-01_BZL,6.954209571525219
2023-01-01_C3A,87.54001306870069
2023-01-01_C4L,95.14901282062176
2023-01-01_C5E,5518.285298365229
2023-01-01_CET,9617.300474819613
2023-01-01_CJP,331.37941625545574
2023-01-01_CM6,3359.1495872690693
2023-01-01_CQT,27787.334748495527
2023-01-01_CRS,110.69791795102942
2023-01-01_CS1,211.6798660127844
2023-01-01_CSD,524.7206026911778
2023-01-01_CUF,238.97452864037717
2023-01-01_CW1,922.5262969273708
2023-01-01_CWQ,299.4371342432757
2023-01-01_CYD,323.5063353169888
2023-01-01_D68,267.84896735442675
2023-01-01_DBV,108.39539159754736
