index,y
2023-01-01_1J7,12.42968225479126
2023-01-01_O2O,2.8797850608825684
2023-01-01_8QR,3.9978874921798706
2023-01-01_L58,1.990600824356079
2023-01-01_UMC,10.235355377197266
2023-01-01_FK3,19.870920658111572
2023-01-01_I1K,12.48897933959961
2023-01-01_KY6,20.297903060913086
2023-01-01_V8D,19.64659595489502
2023-01-01_EK4,18.609697341918945
2023-01-01_357,13.528631210327148
2023-01-01_O7B,18.46014642715454
2023-01-01_RYX,16.945784091949463
2023-01-01_TEP,19.618786334991455
2023-01-01_CUF,18.765660285949707
2023-01-01_4UY,8.101736068725586
2023-01-01_I9K,18.20179796218872
2023-01-01_FA8,20.3339786529541
2023-01-01_EPD,18.613358974456787
2023-01-01_VML,4.50925612449646
2023-01-01_GV0,19.087417602539062
2023-01-01_5KB,19.46965456008911
2023-01-01_6WR,18.88762378692627
2023-01-01_BRZ,20.688020706176758
2023-01-01_BUY,20.42113447189331
2023-01-01_C3A,18.103389263153076
2023-01-01_276,13.491795063018799
2023-01-01_IFB,16.54407024383545
2023-01-01_1PW,17.656219959259033
2023-01-01_6UW,20.245049953460693
2023-01-01_RR1,21.1361665725708
2023-01-01_XTG,21.221888065338135
2023-01-01_JXV,17.601741790771484
2023-01-01_OD3,19.697120189666748
2023-01-01_YTV,20.436267852783203
2023-01-01_Z2T,22.857367515563965
2023-01-01_GOJ,20.36444330215454
2023-01-01_8X9,18.94160270690918
2023-01-01_R83,21.706254959106445
2023-01-01_XIG,20.67350482940674
2023-01-01_CSD,20.03110408782959
2023-01-01_30R,18.16292428970337
2023-01-01_OOY,17.930042266845703
2023-01-01_JCN,20.0213041305542
2023-01-01_G10,18.867656230926514
2023-01-01_MM6,5.393714666366577
2023-01-01_NT4,21.032762050628662
2023-01-01_IOR,6.485288381576538
2023-01-01_J9C,13.251440525054932
2023-01-01_VI4,21.364416122436523
2023-01-01_8WZ,4.621554136276245
2023-01-01_FYB,21.285512924194336
2023-01-01_5GK,16.102080821990967
2023-01-01_QQJ,3.062334418296814
2023-01-01_E9M,6.114229917526245
2023-01-01_F77,19.23362636566162
2023-01-01_JX6,21.244866847991943
2023-01-01_HW6,3.677422046661377
2023-01-01_30I,4.316883563995361
2023-01-01_CWQ,19.559500217437744
2023-01-01_4IM,2.950051188468933
2023-01-01_59A,3.619496822357178
2023-01-01_BZ0,6.6185972690582275
2023-01-01_5S5,1.9998852014541624
2023-01-01_MK9,19.444647789001465
2023-01-01_JCW,20.563584327697754
2023-01-01_34L,7.958842515945435
2023-01-01_EBP,8.654866695404053
2023-01-01_V4D,16.606472969055176
2023-01-01_3KU,19.736151695251465
2023-01-01_BNR,13.334371089935303
2023-01-01_VGQ,17.40192461013794
2023-01-01_B3W,22.636839389801025
2023-01-01_HOX,6.911935567855835
2023-01-01_9WY,19.961512565612793
2023-01-01_N7J,20.28572654724121
2023-01-01_4YU,17.51667356491089
2023-01-01_JD3,20.801764011383057
2023-01-01_RF2,19.77912712097168
2023-01-01_FBH,19.92462730407715
2023-01-01_P4J,21.20186424255371
2023-01-01_QV8,19.258828163146973
2023-01-01_SH9,19.735229015350342
2023-01-01_DBV,19.763355255126953
2023-01-01_3NQ,20.853826999664307
2023-01-01_651,20.140761852264404
2023-01-01_HOC,20.744543075561523
2023-01-01_3W6,21.083399772644043
2023-01-01_EIZ,20.767130851745605
2023-01-01_87K,18.284818172454834
2023-01-01_289,18.335885524749756
2023-01-01_XRB,19.43508243560791
2023-01-01_BKJ,19.471484661102295
2023-01-01_T91,21.19075298309326
