index,y
2023-01-01_1J7,27.105125894981708
2023-01-01_O2O,11.987380760803854
2023-01-01_8QR,14.535581271833173
2023-01-01_L58,3.874826817606093
2023-01-01_UMC,30.858884232257154
2023-01-01_FK3,95.46227227444778
2023-01-01_I1K,29.50076235415589
2023-01-01_KY6,644.3347157298344
2023-01-01_V8D,53.293167714351064
2023-01-01_EK4,98.67558788267743
2023-01-01_357,47.66292463723547
2023-01-01_O7B,63.29011227702558
2023-01-01_RYX,67.43906446442102
2023-01-01_TEP,141.93072823821183
2023-01-01_CUF,205.3374501515799
2023-01-01_4UY,23.01295277471788
2023-01-01_I9K,70.15602311710929
2023-01-01_FA8,82.93578686261341
2023-01-01_EPD,114.1203075361075
2023-01-01_VML,14.658155987008
2023-01-01_GV0,130.5545482002048
2023-01-01_5KB,60.043984162546394
2023-01-01_6WR,61.81733654435331
2023-01-01_BRZ,233.27340862463282
2023-01-01_BUY,82.78623325560218
2023-01-01_C3A,77.0382031222209
2023-01-01_276,37.604443849769474
2023-01-01_IFB,63.947205757427504
2023-01-01_1PW,1259.0342451330318
2023-01-01_6UW,902.4865595196827
2023-01-01_RR1,538.5749622958899
2023-01-01_XTG,2262.850427749822
2023-01-01_JXV,42.617837146728945
2023-01-01_OD3,141.46574299968026
2023-01-01_YTV,622.6328395535605
2023-01-01_Z2T,474.7293824295194
2023-01-01_GOJ,953.5408287551747
2023-01-01_8X9,778.3123154037614
2023-01-01_R83,1801.5451077768132
2023-01-01_XIG,207.4718367761375
2023-01-01_CSD,428.7288770327298
2023-01-01_30R,268.0865867960711
2023-01-01_OOY,49.093272609203034
2023-01-01_JCN,1253.9862635159059
2023-01-01_G10,178.5922375601351
2023-01-01_MM6,26.429405772334555
2023-01-01_NT4,271.8497465266321
2023-01-01_IOR,45.736445806280045
2023-01-01_J9C,69.460716510411
2023-01-01_VI4,232.86261262122233
2023-01-01_8WZ,19.558589270667564
2023-01-01_FYB,512.0725780615746
2023-01-01_5GK,55.136564150629546
2023-01-01_QQJ,11.380673617604428
2023-01-01_E9M,34.13084157779392
2023-01-01_F77,62.375508056540795
2023-01-01_JX6,953.7159544187881
2023-01-01_HW6,14.114759261307805
2023-01-01_30I,19.417992863105525
2023-01-01_CWQ,256.7811898233189
2023-01-01_4IM,9.787472770213192
2023-01-01_59A,15.328333226769342
2023-01-01_BZ0,25.675842675862828
2023-01-01_5S5,6.721078153334543
2023-01-01_MK9,116.84680057719919
2023-01-01_JCW,3633.9600342244953
2023-01-01_34L,19.347996287954924
2023-01-01_EBP,23.464814976626833
2023-01-01_V4D,70.6416615997558
2023-01-01_3KU,593.5350815104304
2023-01-01_BNR,37.86979069370671
2023-01-01_VGQ,182.21899260173944
2023-01-01_B3W,157.99979975160986
2023-01-01_HOX,17.5924765835125
2023-01-01_9WY,198.80830946043767
2023-01-01_N7J,969.6699719673279
2023-01-01_4YU,63.30803451963087
2023-01-01_JD3,1214.7348671587617
2023-01-01_RF2,90.5252079020662
2023-01-01_FBH,718.2043486411309
2023-01-01_P4J,694.9659726146186
2023-01-01_QV8,56.84655160079994
2023-01-01_SH9,5632.612995259604
2023-01-01_DBV,93.0446476945344
2023-01-01_3NQ,144.5957478979541
2023-01-01_651,193.756984679248
2023-01-01_HOC,321.7079291822486
2023-01-01_3W6,786.9868121970127
2023-01-01_EIZ,82.21902724956406
2023-01-01_87K,125.90201294272674
2023-01-01_289,51.55219954481489
2023-01-01_XRB,397.0351056014119
2023-01-01_BKJ,273.4776435705556
2023-01-01_T91,285.4380122928791
2023-01-01_NVE,751.7617078692293
2023-01-01_CJP,276.69146166077235
2023-01-01_5U5,1620.984600708746
2023-01-01_BPW,652.5921743031315
2023-01-01_GKH,242.52882850367016
2023-01-01_XOK,461.51203074310206
2023-01-01_72S,98.73259416296288
2023-01-01_4PO,4595.725997430174
2023-01-01_5PK,302.2649496182546
2023-01-01_5WG,57.81199400513739
2023-01-01_J9O,85.40671154256225
