index,y
2023-01-01_1J7,48.04060363769531
2023-01-01_O2O,18.74587059020996
2023-01-01_8QR,24.247777938842773
2023-01-01_L58,7.010965347290039
2023-01-01_UMC,51.336910247802734
2023-01-01_FK3,174.61741638183594
2023-01-01_I1K,52.38460922241211
2023-01-01_KY6,1337.3248291015625
2023-01-01_V8D,115.55254364013672
2023-01-01_EK4,214.26795959472656
2023-01-01_357,81.63829040527344
2023-01-01_O7B,128.26193237304688
2023-01-01_RYX,139.6749725341797
2023-01-01_TEP,375.6571960449219
2023-01-01_CUF,356.4242248535156
2023-01-01_4UY,38.32658767700195
2023-01-01_I9K,143.74798583984375
2023-01-01_FA8,169.6268768310547
2023-01-01_EPD,284.2802429199219
2023-01-01_VML,23.832002639770508
2023-01-01_GV0,284.93170166015625
2023-01-01_5KB,124.3679428100586
2023-01-01_6WR,137.26361083984375
2023-01-01_BRZ,483.6779479980469
2023-01-01_BUY,171.4474334716797
2023-01-01_C3A,160.43914794921875
2023-01-01_276,67.43013000488281
2023-01-01_IFB,108.779541015625
2023-01-01_1PW,2810.8193359375
2023-01-01_6UW,1707.6329345703125
2023-01-01_RR1,1211.8951416015625
2023-01-01_XTG,4797.74658203125
2023-01-01_JXV,90.31283569335938
2023-01-01_OD3,275.6298522949219
2023-01-01_YTV,1352.6920166015625
2023-01-01_Z2T,1056.892333984375
2023-01-01_GOJ,2075.644775390625
2023-01-01_8X9,1699.7384033203125
2023-01-01_R83,3163.719482421875
2023-01-01_XIG,392.7657775878906
2023-01-01_CSD,932.3367309570312
2023-01-01_30R,485.6304626464844
2023-01-01_OOY,101.12063598632812
2023-01-01_JCN,2851.83349609375
2023-01-01_G10,296.3419189453125
2023-01-01_MM6,39.25607681274414
2023-01-01_NT4,471.3287048339844
2023-01-01_IOR,62.5091552734375
2023-01-01_J9C,100.08010864257812
2023-01-01_VI4,406.824951171875
2023-01-01_8WZ,27.837785720825195
2023-01-01_FYB,934.9871826171875
2023-01-01_5GK,94.05838775634766
2023-01-01_QQJ,17.538021087646484
2023-01-01_E9M,51.73302459716797
2023-01-01_F77,120.61355590820312
2023-01-01_JX6,1631.91162109375
2023-01-01_HW6,21.29247283935547
2023-01-01_30I,30.801090240478516
2023-01-01_CWQ,425.3157958984375
2023-01-01_4IM,14.909547805786133
2023-01-01_59A,23.858068466186523
2023-01-01_BZ0,39.442169189453125
2023-01-01_5S5,10.839733123779297
2023-01-01_MK9,227.68728637695312
2023-01-01_JCW,7015.22900390625
2023-01-01_34L,34.54118728637695
2023-01-01_EBP,41.89433670043945
2023-01-01_V4D,135.97499084472656
2023-01-01_3KU,1106.5128173828125
2023-01-01_BNR,67.35770416259766
2023-01-01_VGQ,296.1260986328125
2023-01-01_B3W,315.9842834472656
2023-01-01_HOX,28.721622467041016
2023-01-01_9WY,431.3648681640625
2023-01-01_N7J,1989.2618408203125
2023-01-01_4YU,140.3924102783203
2023-01-01_JD3,2672.83544921875
2023-01-01_RF2,195.92088317871094
2023-01-01_FBH,1546.90185546875
2023-01-01_P4J,1329.1878662109375
2023-01-01_QV8,140.91973876953125
2023-01-01_SH9,9838.47265625
2023-01-01_DBV,215.15631103515625
2023-01-01_3NQ,269.40338134765625
2023-01-01_651,454.98162841796875
2023-01-01_HOC,633.7869262695312
2023-01-01_3W6,1664.0947265625
2023-01-01_EIZ,202.16281127929688
2023-01-01_87K,294.16851806640625
2023-01-01_289,118.90633392333984
2023-01-01_XRB,713.1836547851562
2023-01-01_BKJ,646.3779907226562
2023-01-01_T91,547.9957275390625
2023-01-01_NVE,1612.245849609375
2023-01-01_CJP,604.6095581054688
2023-01-01_5U5,3082.833251953125
2023-01-01_BPW,1415.161376953125
2023-01-01_GKH,504.6448974609375
2023-01-01_XOK,876.258056640625
2023-01-01_72S,231.5531463623047
2023-01-01_4PO,9845.7607421875
2023-01-01_5PK,597.479736328125
2023-01-01_5WG,123.69416046142578
2023-01-01_J9O,170.47003173828125
2023-01-01_6DU,124.43524932861328
2023-01-01_MIH,2168.079345703125
2023-01-01_DSX,56.35546875
2023-01-01_F7I,148.07510375976562
2023-01-01_OYD,41.98592758178711
2023-01-01_P3G,1976.786865234375
2023-01-01_B3D,4425.49365234375
2023-01-01_B61,6224.3056640625
2023-01-01_8E0,333.4371643066406
2023-01-01_7NG,378.4142761230469
2023-01-01_222,1344.1334228515625
2023-01-01_1TE,202.7888946533203
2023-01-01_CYD,588.5411376953125
2023-01-01_GN3,896.7578735351562
2023-01-01_11W,549.7396850585938
2023-01-01_4SH,2269.92333984375
2023-01-01_3NS,109.46752166748047
2023-01-01_W80,21.528043746948242
2023-01-01_OTS,223.23377990722656
2023-01-01_25G,792.400634765625
2023-01-01_XUL,98.93891906738281
2023-01-01_Z5T,70.5006103515625
2023-01-01_56P,454.9140319824219
2023-01-01_WIX,1564.0003662109375
2023-01-01_TPX,49.567256927490234
2023-01-01_F30,583.2197265625
2023-01-01_OUG,198.07887268066406
2023-01-01_APN,54.48501968383789
2023-01-01_WRR,215.35618591308594
2023-01-01_K5Q,198.360595703125
2023-01-01_D68,513.6143798828125
2023-01-01_2P1,2342.391357421875
2023-01-01_B65,1311.0927734375
2023-01-01_EFN,75.34239196777344
2023-01-01_ROF,29.95648956298828
2023-01-01_1EJ,1996.2764892578125
2023-01-01_H1M,4999.5400390625
2023-01-01_B9M,46.676048278808594
2023-01-01_1I8,72.75273895263672
2023-01-01_JP8,4435.00439453125
2023-01-01_2PZ,5194.52734375
2023-01-01_KQC,5083.25341796875
2023-01-01_Z4A,26.491077423095703
2023-01-01_CRS,182.39939880371094
2023-01-01_5ZC,3087.1708984375
2023-01-01_5MR,56.79621887207031
2023-01-01_18L,6335.54150390625
2023-01-01_VAU,2727.169921875
2023-01-01_1TQ,34.63298797607422
2023-01-01_745,4080.50439453125
2023-01-01_FBN,1223.4954833984375
2023-01-01_K71,225.79457092285156
2023-01-01_WGP,793.5674438476562
